MACHINE_B_NOVEMBER_UPDATED,,,,,,,,,,,
Group Name,Machine,Transaction Date,Transaction No,Slot No,Product Code,Menu,Service,Status,Delivery,Category,Price
Master,Machine B,2025-11-13 19:55:53,3592660,24,UMMIS3,Chicken & Yuzu Poke Bowl,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-13 02:31:57,3592080,24,UMMIS3,Chicken & Yuzu Poke Bowl,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-13 13:16:52,3579319,21,UMMIS3,Chicken & Yuzu Poke Bowl,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-13 01:05:30,3578920,14,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-13 13:02:39,3576720,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-13 11:49:21,3575150,11,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-13 12:52:24,3574619,3,UMMIM4,Mango Smoothie,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-13 12:51:35,3574529,51,UMMIV8,Egg Mayo Sandwich with Brown Bread ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-13 11:44:33,3568786,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-13 11:17:19,3566924,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-13 11:14:43,3566703,57,UMMIG2,Vegan Burrito Bowl,Cash,Successful,Delivery,Vegan,Premium
Master,Machine B,2025-11-13 11:09:16,3566440,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-13 09:32:09,3560689,51,UMMIV8,Egg Mayo Sandwich with Brown Bread ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-12 21:35:41,3555945,37,UMMIR17,BBQ Prawns with Fusilli Pasta,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 06:40:34,3553802,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-12 05:06:16,3552557,37,UMMIR17,BBQ Prawns with Fusilli Pasta,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 02:51:54,3546310,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-12 14:38:21,3545278,6,UMMIB2,Berry Sweet Tart Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-12 13:55:04,3542354,31,UMMIR16,Chicken Tandoori with Basil Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 13:53:37,3541893,34,UMMIR17,BBQ Prawns with Fusilli Pasta,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 13:52:07,3541750,21,UMMIS3,Chicken & Yuzu Poke Bowl,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-12 13:39:50,3540409,57,UMMIG2,Vegan Burrito Bowl,Cash,Successful,Delivery,Vegan,Premium
Master,Machine B,2025-11-12 13:35:06,3540048,31,UMMIR16,Chicken Tandoori with Basil Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 13:17:04,3537432,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-12 13:15:54,3537355,6,UMMIB2,Berry Sweet Tart Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-12 13:03:15,3536003,27,UMMIR10,Creamy Chicken Pesto with Chunky Red Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 13:01:46,3535744,27,UMMIR10,Creamy Chicken Pesto with Chunky Red Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 13:00:38,3535452,57,UMMIG2,Vegan Burrito Bowl,Cash,Successful,Delivery,Vegan,Premium
Master,Machine B,2025-11-12 12:56:22,3535173,61,UMMIR35,Yellow Dal Tadka with Basmati Rice,Cash,Successful,Delivery,Vegetarian,Premium
Master,Machine B,2025-11-12 12:25:52,3532071,27,UMMIR10,Creamy Chicken Pesto with Chunky Red Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 12:21:14,3531092,14,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 12:19:58,3530885,61,UMMIR35,Yellow Dal Tadka with Basmati Rice,Cash,Successful,Delivery,Vegetarian,Premium
Master,Machine B,2025-11-12 12:17:04,3530555,11,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 12:08:06,3529837,34,UMMIR17,BBQ Prawns with Fusilli Pasta,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 12:02:46,3529233,64,UMMIR21,Dal Makhani with Saffron Rice,Cash,Successful,Delivery,Vegetarian,Premium
Master,Machine B,2025-11-12 11:57:00,3528887,11,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-12 10:14:34,3521694,6,UMMIB2,Berry Sweet Tart Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-12 09:43:19,3520232,51,UMMIV8,Egg Mayo Sandwich with Brown Bread ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-12 09:41:45,3520146,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-12 09:34:55,3519732,6,UMMIB2,Berry Sweet Tart Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-12 08:04:30,3515159,51,UMMIV8,Egg Mayo Sandwich with Brown Bread ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-11 03:42:25,3507694,34,UMMIR17,BBQ Prawns with Fusilli Pasta,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-11 13:54:57,3501253,21,UMMIS3,Chicken & Yuzu Poke Bowl,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-11 13:43:33,3500672,21,UMMIS3,Chicken & Yuzu Poke Bowl,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-11 13:33:11,3499776,61,UMMIR35,Yellow Dal Tadka with Basmati Rice,Cash,Successful,Delivery,Vegetarian,Premium
Master,Machine B,2025-11-11 01:21:15,3499579,61,UMMIR35,Yellow Dal Tadka with Basmati Rice,Cash,Successful,Delivery,Vegetarian,Premium
Master,Machine B,2025-11-11 13:29:01,3499218,64,UMMIR21,Dal Makhani with Saffron Rice,Cash,Successful,Delivery,Vegetarian,Premium
Master,Machine B,2025-11-11 12:50:41,3496366,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-11 12:49:48,3496204,31,UMMIR16,Chicken Tandoori with Basil Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-11 12:35:53,3494869,27,UMMIR10,Creamy Chicken Pesto with Chunky Red Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-11 12:12:21,3491990,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-11 11:23:49,3489328,51,UMMIV8,Egg Mayo Sandwich with Brown Bread ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-11 10:25:57,3485075,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-11 10:17:21,3484243,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-10 19:52:40,3478020,64,UMMIR21,Dal Makhani with Saffron Rice,Cash,Successful,Delivery,Vegetarian,Premium
Master,Machine B,2025-11-10 17:03:06,3473905,6,UMMIB2,Berry Sweet Tart Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-10 17:02:03,3473894,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-10 15:13:32,3469204,3,UMMIM4,Mango Smoothie,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-10 15:12:29,3469183,57,UMMIG2,Vegan Burrito Bowl,Cash,Successful,Delivery,Vegan,Premium
Master,Machine B,2025-11-10 14:22:47,3466221,6,UMMIB2,Berry Sweet Tart Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-10 14:22:00,3466102,57,UMMIG2,Vegan Burrito Bowl,Cash,Successful,Delivery,Vegan,Premium
Master,Machine B,2025-11-10 14:02:32,3465102,11,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-10 13:24:02,3461667,27,UMMIR10,Creamy Chicken Pesto with Chunky Red Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-10 13:11:12,3460600,24,UMMIS3,Chicken & Yuzu Poke Bowl,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-10 13:07:58,3459888,24,UMMIS3,Chicken & Yuzu Poke Bowl,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-10 13:02:06,3458533,3,UMMIM4,Mango Smoothie,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-10 12:41:04,3456157,21,UMMIS3,Chicken & Yuzu Poke Bowl,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-10 12:37:03,3455942,11,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-10 12:30:38,3455589,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-10 12:29:51,3455447,34,UMMIR17,BBQ Prawns with Fusilli Pasta,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-10 12:28:54,3455214,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-10 11:22:56,3450960,6,UMMIB2,Berry Sweet Tart Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-10 11:21:59,3450833,21,UMMIS3,Chicken & Yuzu Poke Bowl,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-10 10:41:38,3448242,6,UMMIB2,Berry Sweet Tart Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-07 18:53:40,3429906,5,UMMIB6,Avo-licious Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-07 14:34:50,3423597,67,UMMIS20,Mediterranean Artichoke salad ,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-07 14:30:50,3423350,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-07 14:29:34,3423257,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-07 14:03:08,3421525,31,UMMIR12,Chicken Biryani,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-07 13:56:57,3420862,1,UMMIJ5,Watermelon Juice Fresh,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-07 13:43:07,3418861,1,UMMIJ5,Watermelon Juice Fresh,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-07 13:36:00,3418187,64,UMMIV1,Falafel Wrap,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-07 13:30:10,3417701,37,UMMIV2,Dynamite Chicken Sandwich on Brown Bread,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-07 13:16:29,3416508,3,UMMIM3,Strawberry Smoothie,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-07 13:12:20,3416064,41,UMMIR27,Steamed Rice with Butter Chicken ,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-07 13:11:16,3415919,21,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-07 12:33:23,3412281,11,UMMIS1,Pasta & Herb Chicken Salad,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-07 11:46:05,3409292,27,UMMIR11,Chicken Strips with Sushi Rice ,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-07 09:17:20,3402758,6,UMMIB5,Peanut Butter Strawberry Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-07 09:03:35,3402475,47,UMMIV4,Chicken Caesar Wrap ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-06 19:23:19,3396770,41,UMMIR27,Steamed Rice with Butter Chicken ,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-06 19:15:51,3396541,61,UMMIS2,Quinoa Nut Salad,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-06 17:51:13,3395345,34,UMMIR12,Chicken Biryani,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-06 17:19:13,3394705,1,UMMIJ5,Watermelon Juice Fresh,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-06 17:17:23,3394526,17,UMMIF3,Mango Berry Cacao Bowl ,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-06 16:34:36,3392675,47,UMMIV4,Chicken Caesar Wrap ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-06 15:05:29,3389040,61,UMMIS2,Quinoa Nut Salad,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-06 13:47:26,3384127,31,UMMIR12,Chicken Biryani,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-06 13:20:57,3382222,31,UMMIR12,Chicken Biryani,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-06 13:02:59,3380189,11,UMMIS1,Pasta & Herb Chicken Salad,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-06 12:48:23,3377389,5,UMMIB6,Avo-licious Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-06 12:28:58,3374301,21,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-06 12:09:32,3373284,47,UMMIV4,Chicken Caesar Wrap ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-06 11:14:15,3370298,37,UMMIV2,Dynamite Chicken Sandwich on Brown Bread,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-06 11:05:21,3369004,37,UMMIV2,Dynamite Chicken Sandwich on Brown Bread,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-06 10:59:20,3368057,64,UMMIV1,Falafel Wrap,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-06 10:30:20,3366789,17,UMMIF3,Mango Berry Cacao Bowl ,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-06 10:07:10,3365495,6,UMMIB5,Peanut Butter Strawberry Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-06 09:43:07,3363670,64,UMMIV1,Falafel Wrap,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-05 21:27:42,3357607,31,UMMIR12,Chicken Biryani,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-05 20:47:44,3357236,17,UMMIF3,Mango Berry Cacao Bowl ,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-05 20:11:39,3356846,47,UMMIV4,Chicken Caesar Wrap ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-05 19:46:59,3356767,37,UMMIV2,Dynamite Chicken Sandwich on Brown Bread,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-05 17:17:44,3352160,64,UMMIV1,Falafel Wrap,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-05 16:37:26,3350030,5,UMMIB6,Avo-licious Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-05 16:32:03,3349619,64,UMMIV1,Falafel Wrap,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-05 16:31:04,3349438,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-05 16:30:12,3349287,41,UMMIR27,Steamed Rice with Butter Chicken ,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-05 14:16:13,3338802,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-05 13:49:33,3336506,37,UMMIV2,Dynamite Chicken Sandwich on Brown Bread,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-05 13:38:57,3335218,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-05 13:22:41,3333146,6,UMMIB5,Peanut Butter Strawberry Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-05 13:12:23,3331971,27,UMMIR11,Chicken Strips with Sushi Rice ,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-05 13:08:22,3331115,67,UMMIS20,Mediterranean Artichoke salad ,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-05 13:03:11,3329935,11,UMMIS1,Pasta & Herb Chicken Salad,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-05 12:57:23,3329298,27,UMMIR11,Chicken Strips with Sushi Rice ,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-05 11:56:17,3322598,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-04 14:00:15,3293138,24,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-04 01:35:01,3290290,17,UMMIF3,Mango Berry Cacao Bowl ,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-04 13:13:51,3286937,17,UMMIF3,Mango Berry Cacao Bowl ,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-04 12:58:54,3284809,67,UMMIS20,Mediterranean Artichoke salad ,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-04 12:46:21,3282558,37,UMMIV2,Dynamite Chicken Sandwich on Brown Bread,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-04 12:45:17,3282320,37,UMMIV2,Dynamite Chicken Sandwich on Brown Bread,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-04 12:35:53,3281264,64,UMMIV1,Falafel Wrap,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-04 12:34:17,3281036,21,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-04 12:07:04,3277699,21,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-04 11:56:24,3276493,1,UMMIJ5,Watermelon Juice Fresh,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-04 11:24:21,3274239,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-04 11:23:27,3274198,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-04 11:22:18,3274082,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-04 11:21:30,3273975,47,UMMIV4,Chicken Caesar Wrap ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-04 09:59:26,3268125,64,UMMIV1,Falafel Wrap,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-04 09:46:04,3267581,47,UMMIV4,Chicken Caesar Wrap ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-03 06:49:28,3261729,17,UMMIF3,Mango Berry Cacao Bowl ,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-03 14:52:55,3254134,11,UMMIS1,Pasta & Herb Chicken Salad,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-03 14:51:54,3253909,1,UMMIJ5,Watermelon Juice Fresh,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-03 14:51:01,3253789,1,UMMIJ5,Watermelon Juice Fresh,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-03 14:39:15,3252898,31,UMMIR12,Chicken Biryani,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-03 13:55:10,3249466,24,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-03 13:04:18,3242110,21,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-03 13:03:09,3241813,61,UMMIS2,Quinoa Nut Salad,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-03 13:01:28,3241342,41,UMMIR27,Steamed Rice with Butter Chicken ,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-03 13:00:37,3241136,1,UMMIJ5,Watermelon Juice Fresh,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-03 12:58:22,3240735,21,UMMIG1,Grilled Chicken Burrito Bowl,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-03 12:36:44,3237565,3,UMMIM3,Strawberry Smoothie,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B,2025-11-03 12:11:32,3234977,11,UMMIS1,Pasta & Herb Chicken Salad,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B,2025-11-03 11:29:09,3232014,31,UMMIR12,Chicken Biryani,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B,2025-11-03 11:10:48,3230271,5,UMMIB6,Avo-licious Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-03 11:00:35,3229587,5,UMMIB6,Avo-licious Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-03 10:51:42,3229071,61,UMMIS2,Quinoa Nut Salad,Cash,Successful,Delivery,Vegetarian,Standard
Master,Machine B,2025-11-03 10:38:33,3228494,17,UMMIF3,Mango Berry Cacao Bowl ,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B,2025-11-03 09:34:47,3224959,2,UMMIJ2,Orange Juice Fresh ,Cash,Successful,Delivery,Beverage,Affordable
